FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados
210525;0;;29;
210525;100;;35;
210525;200;;32;
210525;300;;29;
210525;400;;23;
210525;500;;20;
210525;600;;21;
210525;700;;19;
210525;800;;17;
210525;900;;18;
210525;1000;;21;
210525;1100;;21;
210525;1200;;18;
210525;1300;;14;
210525;1400;;22;
210525;1500;;15;
210525;1600;;24;
210525;1700;;27;
210525;1800;;23;
210525;1900;;28;
210525;2000;;33;
210525;2100;;105;
210525;2200;;237;
210525;2300;;211;
210526;0;;188;
210526;100;;141;
210526;200;;104;
210526;300;;58;
210526;400;;30;
210526;500;;27;
210526;600;;24;
210526;700;;27;
210526;800;;25;
210526;900;;27;
210526;1000;;32;
210526;1100;;51;
210526;1200;;46;
210526;1300;;47;
210526;1400;;41;
210526;1500;;;
210526;1600;;26;
210526;1700;;24;
210526;1800;;47;
210526;1900;;39;
210526;2000;;39;
210526;2100;;116;
210526;2200;;182;
210526;2300;;161;
210527;0;;94;
210527;100;;61;
210527;200;;82;
210527;300;;88;
210527;400;;80;
210527;500;;71;
210527;600;;49;
210527;700;;38;
210527;800;;30;
210527;900;;33;
210527;1000;;32;
210527;1100;;40;
210527;1200;;60;
210527;1300;;42;
210527;1400;;57;
210527;1500;;50;
210527;1600;;81;
210527;1700;;60;
210527;1800;;;104
210527;1900;;150;
210527;2000;;159;
210527;2100;;143;
210527;2200;;96;
210527;2300;;63;
210528;0;;70;
210528;100;;72;
210528;200;;102;
210528;300;;35;
210528;400;;36;
210528;500;;28;
210528;600;;28;
210528;700;;42;
210528;800;;15;
210528;900;;7;
210528;1000;;9;
210528;1100;;8;
210528;1200;;8;
210528;1300;;10;
210528;1400;;10;
210528;1500;;10;
210528;1600;;6;
210528;1700;;5;
210528;1800;;8;
210528;1900;;47;
210528;2000;;59;
210528;2100;;68;
210528;2200;;40;
210528;2300;;55;
210529;0;;18;
210529;100;;20;
210529;200;;18;
210529;300;;16;
210529;400;;16;
210529;500;;12;
210529;600;;11;
210529;700;;11;
210529;800;;7;
210529;900;;10;
210529;1000;;17;
210529;1100;;17;
210529;1200;;18;
210529;1300;;12;
210529;1400;;15;
210529;1500;;15;
210529;1600;;20;
210529;1700;;17;
210529;1800;;25;
210529;1900;;56;
210529;2000;;44;
210529;2100;;17;
210529;2200;;21;
210529;2300;;19;
210530;0;;16;
210530;100;;17;
210530;200;;18;
210530;300;;15;
210530;400;;12;
210530;500;;14;
210530;600;;13;
210530;700;;13;
210530;800;;12;
210530;900;;18;
210530;1000;;21;
210530;1100;;18;
210530;1200;;22;
210530;1300;;17;
210530;1400;;10;
210530;1500;;16;
210530;1600;;13;
210530;1700;;21;
210530;1800;;33;
210530;1900;;26;
210530;2000;;30;
210530;2100;;24;
210530;2200;;118;
210530;2300;;81;
210531;0;;63;
210531;100;;87;
210531;200;;71;
210531;300;;39;
210531;400;;52;
210531;500;;44;
210531;600;;35;
210531;700;;31;
210531;800;;51;
210531;900;;80;
210531;1000;;75;
210531;1100;;58;
210531;1200;;50;
210531;1300;;39;
210531;1400;;28;
210531;1500;;23;
210531;1600;;21;
210531;1700;;21;
210531;1800;;21;
210531;1900;;28;
210531;2000;;37;
210531;2100;;57;
210531;2200;;37;
210531;2300;;42;
210601;0;;52;
210601;100;;63;
210601;200;;54;
210601;300;;32;
210601;400;;36;
210601;500;;41;
210601;600;;36;
210601;700;;51;
210601;800;;44;
210601;900;;55;
210601;1000;;42;
210601;1100;;41;
210601;1200;;34;
210601;1300;;26;
210601;1400;;26;
210601;1500;;11;
210601;1600;;13;
210601;1700;;15;
210601;1800;;37;
210601;1900;;78;
210601;2000;;102;
210601;2100;;87;
210601;2200;;91;
210601;2300;;104;
210602;0;;45;
210602;100;;45;
210602;200;;68;
210602;300;;23;
210602;400;;7;
210602;500;;5;
210602;600;;7;
210602;700;;10;
210602;800;;9;
210602;900;;6;
210602;1000;;8;
210602;1100;;14;
210602;1200;;12;
210602;1300;;10;
210602;1400;;8;
210602;1500;;10;
210602;1600;;10;
210602;1700;;17;
210602;1800;;15;
210602;1900;;20;
210602;2000;;23;
210602;2100;;21;
210602;2200;;21;
210602;2300;;18;
210603;0;;10;
210603;100;;9;
210603;200;;9;
210603;300;;9;
210603;400;;7;
210603;500;;3;
210603;600;;2;
210603;700;;8;
210603;800;;7;
210603;900;;5;
210603;1000;;9;
210603;1100;;13;
210603;1200;;22;
210603;1300;;11;
210603;1400;;13;
210603;1500;;15;
210603;1600;;15;
210603;1700;;19;
210603;1800;;20;
210603;1900;;33;
210603;2000;;26;
210603;2100;;20;
210603;2200;;18;
210603;2300;;15;
210604;0;;10;
210604;100;;7;
210604;200;;11;
210604;300;;10;
210604;400;;7;
210604;500;;15;
210604;600;;8;
210604;700;;7;
210604;800;;6;
210604;900;;9;
210604;1000;;10;
210604;1100;;8;
210604;1200;;6;
210604;1300;;5;
210604;1400;;10;
210604;1500;;13;
210604;1600;;16;
210604;1700;;18;
210604;1800;;15;
210604;1900;;17;
210604;2000;;14;
210604;2100;;14;
210604;2200;;17;
210604;2300;;16;
210605;0;;10;
210605;100;;9;
210605;200;;13;
210605;300;;13;
210605;400;;9;
210605;500;;6;
210605;600;;9;
210605;700;;9;
210605;800;;12;
210605;900;;10;
210605;1000;;15;
210605;1100;;17;
210605;1200;;15;
210605;1300;;13;
210605;1400;;15;
210605;1500;;12;
210605;1600;;19;
210605;1700;;16;
210605;1800;;27;
210605;1900;;45;
210605;2000;;48;
210605;2100;;63;
210605;2200;;129;
210605;2300;;64;
210606;0;;69;
210606;100;;22;
210606;200;;21;
210606;300;;19;
210606;400;;16;
210606;500;;15;
210606;600;;12;
210606;700;;15;
210606;800;;17;
210606;900;;17;
210606;1000;;27;
210606;1100;;20;
210606;1200;;28;
210606;1300;;22;
210606;1400;;16;
210606;1500;;16;
210606;1600;;21;
210606;1700;;21;
210606;1800;;25;
210606;1900;;49;
210606;2000;;44;
210606;2100;;58;
210606;2200;;34;
210606;2300;;32;
210607;0;;24;
210607;100;;38;
210607;200;;28;
210607;300;;23;
210607;400;;20;
210607;500;;20;
210607;600;;18;
210607;700;;22;
210607;800;;35;
210607;900;;32;
210607;1000;;48;
210607;1100;;;
210607;1200;;;
210607;1300;;;
210607;1400;;16;
210607;1500;;17;
210607;1600;;11;
210607;1700;;31;
210607;1800;;51;
210607;1900;;192;
210607;2000;;94;
210607;2100;;73;
210607;2200;;108;
210607;2300;;118;
210608;0;;70;
210608;100;;107;
210608;200;;116;
210608;300;;108;
210608;400;;78;
210608;500;;62;
210608;600;;66;
210608;700;;70;
210608;800;;47;
210608;900;;43;
210608;1000;;36;
210608;1100;;24;
210608;1200;;24;
210608;1300;;18;
210608;1400;;13;
210608;1500;;15;
210608;1600;;23;
210608;1700;;22;
210608;1800;;40;
210608;1900;;39;
210608;2000;;62;
210608;2100;;242;
210608;2200;;69;
210608;2300;;54;
210609;0;;111;
210609;100;;128;
210609;200;;97;
210609;300;;34;
210609;400;;19;
210609;500;;16;
210609;600;;21;
210609;700;;28;
210609;800;;27;
210609;900;;32;
210609;1000;;24;
210609;1100;;24;
210609;1200;;17;
210609;1300;;24;
210609;1400;;26;
210609;1500;;21;
210609;1600;;29;
210609;1700;;26;
210609;1800;;68;
210609;1900;;56;
210609;2000;;73;
210609;2100;;146;
210609;2200;;85;
210609;2300;;33;
210610;0;;35;
210610;100;;34;
210610;200;;6;
210610;300;;8;
210610;400;;9;
210610;500;;10;
210610;600;;12;
210610;700;;10;
210610;800;;12;
210610;900;;16;
210610;1000;;33;
210610;1100;;29;
210610;1200;;15;
210610;1300;;9;
210610;1400;;10;
210610;1500;;10;
210610;1600;;15;
210610;1700;;14;
210610;1800;;24;
210610;1900;;33;
210610;2000;;13;
210610;2100;;23;
210610;2200;;20;
210610;2300;;26;
210611;0;;16;
210611;100;;12;
210611;200;;9;
210611;300;;9;
210611;400;;8;
210611;500;;4;
210611;600;;12;
210611;700;;9;
210611;800;;10;
210611;900;;8;
210611;1000;;12;
210611;1100;;14;
210611;1200;;18;
210611;1300;;22;
210611;1400;;19;
210611;1500;;16;
210611;1600;;17;
210611;1700;;24;
210611;1800;;113;
210611;1900;;106;
210611;2000;;140;
210611;2100;;177;
210611;2200;;20;
210611;2300;;183;
210612;0;;186;
210612;100;;35;
210612;200;;25;
210612;300;;20;
210612;400;;14;
210612;500;;14;
210612;600;;15;
210612;700;;10;
210612;800;;16;
210612;900;;13;
210612;1000;;11;
210612;1100;;16;
210612;1200;;29;
210612;1300;;55;
210612;1400;;27;
210612;1500;;22;
210612;1600;;12;
210612;1700;;20;
210612;1800;;25;
210612;1900;;32;
210612;2000;;37;
210612;2100;;99;
210612;2200;;72;
210612;2300;;78;
210613;0;;147;
210613;100;;60;
210613;200;;84;
210613;300;;26;
210613;400;;52;
210613;500;;94;
210613;600;;15;
210613;700;;35;
210613;800;;29;
210613;900;;31;
210613;1000;;47;
210613;1100;;29;
210613;1200;;25;
210613;1300;;30;
210613;1400;;18;
210613;1500;;22;
210613;1600;;30;
210613;1700;;29;
210613;1800;;28;
210613;1900;;57;
210613;2000;;35;
210613;2100;;30;
210613;2200;;10;
210613;2300;;10;
210614;0;;12;
210614;100;;12;
210614;200;;9;
210614;300;;8;
210614;400;;6;
210614;500;;9;
210614;600;;9;
210614;700;;7;
210614;800;;7;
210614;900;;9;
210614;1000;;10;
210614;1100;;9;
210614;1200;;7;
210614;1300;;12;
210614;1400;;14;
210614;1500;;18;
210614;1600;;15;
210614;1700;;17;
210614;1800;;18;
210614;1900;;21;
210614;2000;;16;
210614;2100;;23;
210614;2200;;29;
210614;2300;;28;
210615;0;;26;
210615;100;;32;
210615;200;;28;
210615;300;;20;
210615;400;;24;
210615;500;;19;
210615;600;;18;
210615;700;;26;
210615;800;;33;
210615;900;;44;
210615;1000;;37;
210615;1100;;33;
210615;1200;;36;
210615;1300;;31;
210615;1400;;28;
210615;1500;;29;
210615;1600;;28;
210615;1700;;42;
210615;1800;;110;
210615;1900;;96;
210615;2000;;81;
210615;2100;;49;
210615;2200;;43;
210615;2300;;55;
210616;0;;55;
210616;100;;45;
210616;200;;33;
210616;300;;26;
210616;400;;35;
210616;500;;22;
210616;600;;25;
210616;700;;32;
210616;800;;86;
210616;900;;63;
210616;1000;;48;
210616;1100;;34;
210616;1200;;29;
210616;1300;;26;
210616;1400;;32;
210616;1500;;26;
210616;1600;;23;
210616;1700;;36;
210616;1800;;43;
210616;1900;;51;
210616;2000;;178;
210616;2100;;298;
210616;2200;;243;
210616;2300;;209;
210617;0;;180;
210617;100;;215;
210617;200;;128;
210617;300;;94;
210617;400;;93;
210617;500;;69;
210617;600;;57;
210617;700;;66;
210617;800;;38;
210617;900;;22;
210617;1000;;;22
210617;1100;;;
210617;1200;;50;
210617;1300;;64;
210617;1400;;52;
210617;1500;;57;
210617;1600;;47;
210617;1700;;64;
210617;1800;;69;
210617;1900;;72;
210617;2000;;202;
210617;2100;;161;
210617;2200;;88;
210617;2300;;95;
210618;0;;190;
210618;100;;170;
210618;200;;139;
210618;300;;132;
210618;400;;44;
210618;500;;36;
210618;600;;57;
210618;700;;77;
210618;800;;98;
210618;900;;125;
210618;1000;;155;
210618;1100;;135;
210618;1200;;100;
210618;1300;;41;
210618;1400;;35;
210618;1500;;31;
210618;1600;;27;
210618;1700;;56;
210618;1800;;62;
210618;1900;;75;
210618;2000;;66;
210618;2100;;52;
210618;2200;;86;
210618;2300;;86;
210619;0;;74;
210619;100;;60;
210619;200;;46;
210619;300;;29;
210619;400;;35;
210619;500;;41;
210619;600;;43;
210619;700;;33;
210619;800;;32;
210619;900;;32;
210619;1000;;31;
210619;1100;;38;
210619;1200;;48;
210619;1300;;38;
210619;1400;;30;
210619;1500;;26;
210619;1600;;28;
210619;1700;;32;
210619;1800;;62;
210619;1900;;39;
210619;2000;;123;
210619;2100;;76;
210619;2200;;167;
210619;2300;;115;
210620;0;;143;
210620;100;;122;
210620;200;;97;
210620;300;;148;
210620;400;;106;
210620;500;;28;
210620;600;;23;
210620;700;;25;
210620;800;;26;
210620;900;;28;
210620;1000;;38;
210620;1100;;51;
210620;1200;;45;
210620;1300;;37;
210620;1400;;33;
210620;1500;;26;
210620;1600;;34;
210620;1700;;63;
210620;1800;;86;
210620;1900;;121;
210620;2000;;204;
210620;2100;;252;
210620;2200;;248;
210620;2300;;246;
210621;0;;93;
210621;100;;42;
210621;200;;25;
210621;300;;49;
210621;400;;65;
210621;500;;62;
210621;600;;43;
210621;700;;33;
210621;800;;35;
210621;900;;28;
210621;1000;;22;
210621;1100;;22;
210621;1200;;19;
210621;1300;;14;
210621;1400;;18;
210621;1500;;14;
210621;1600;;30;
210621;1700;;55;
210621;1800;;134;
210621;1900;;57;
210621;2000;;51;
210621;2100;;49;
210621;2200;;72;
210621;2300;;246;
210622;0;;189;
210622;100;;131;
210622;200;;99;
210622;300;;115;
210622;400;;101;
210622;500;;81;
210622;600;;60;
210622;700;;57;
210622;800;;25;
210622;900;;37;
210622;1000;;31;
210622;1100;;30;
210622;1200;;17;
210622;1300;;11;
210622;1400;;11;
210622;1500;;14;
210622;1600;;27;
210622;1700;;41;
210622;1800;;70;
210622;1900;;44;
210622;2000;;42;
210622;2100;;40;
210622;2200;;52;
210622;2300;;29;
210623;0;;20;
210623;100;;20;
210623;200;;6;
210623;300;;9;
210623;400;;15;
210623;500;;12;
210623;600;;16;
210623;700;;9;
210623;800;;21;
210623;900;;21;
210623;1000;;20;
210623;1100;;21;
210623;1200;;20;
210623;1300;;20;
210623;1400;;24;
210623;1500;;28;
210623;1600;;32;
210623;1700;;21;
210623;1800;;40;
210623;1900;;32;
210623;2000;;22;
210623;2100;;21;
210623;2200;;26;
210623;2300;;28;
210624;0;;29;
210624;100;;18;
210624;200;;46;
210624;300;;21;
210624;400;;12;
210624;500;;28;
210624;600;;33;
210624;700;;48;
210624;800;;60;
210624;900;;48;
210624;1000;;56;
210624;1100;;32;
210624;1200;;26;
210624;1300;;32;
210624;1400;;26;
210624;1500;;37;
210624;1600;;32;
210624;1700;;69;
210624;1800;;78;
210624;1900;;114;
210624;2000;;91;
210624;2100;;67;
210624;2200;;58;
210624;2300;;57;
210625;0;;54;
210625;100;;19;
210625;200;;14;
210625;300;;9;
210625;400;;4;
210625;500;;2;
210625;600;;5;
210625;700;;12;
210625;800;;14;
210625;900;;29;
210625;1000;;23;
210625;1100;;16;
210625;1200;;16;
210625;1300;;15;
210625;1400;;11;
210625;1500;;11;
210625;1600;;12;
210625;1700;;21;
210625;1800;;21;
210625;1900;;64;
210625;2000;;47;
210625;2100;;135;
210625;2200;;239;
210625;2300;;169;
210626;0;;27;
210626;100;;23;
210626;200;;14;
210626;300;;14;
210626;400;;7;
210626;500;;4;
210626;600;;8;
210626;700;;16;
210626;800;;14;
210626;900;;11;
210626;1000;;13;
210626;1100;;12;
210626;1200;;11;
210626;1300;;13;
210626;1400;;12;
210626;1500;;10;
210626;1600;;11;
210626;1700;;13;
210626;1800;;32;
210626;1900;;104;
210626;2000;;263;
210626;2100;;193;
210626;2200;;121;
210626;2300;;225;
210627;0;;130;
210627;100;;87;
210627;200;;18;
210627;300;;21;
210627;400;;21;
210627;500;;12;
210627;600;;15;
210627;700;;18;
210627;800;;18;
210627;900;;15;
210627;1000;;25;
210627;1100;;20;
210627;1200;;21;
210627;1300;;32;
210627;1400;;30;
210627;1500;;25;
210627;1600;;28;
210627;1700;;30;
210627;1800;;34;
210627;1900;;40;
210627;2000;;39;
210627;2100;;49;
210627;2200;;212;
210627;2300;;168;
210628;0;;152;
210628;100;;98;
210628;200;;98;
210628;300;;84;
210628;400;;79;
210628;500;;33;
210628;600;;28;
210628;700;;42;
210628;800;;44;
210628;900;;44;
210628;1000;;22;
210628;1100;;35;
210628;1200;;32;
210628;1300;;41;
210628;1400;;39;
210628;1500;;40;
210628;1600;;27;
210628;1700;;63;
210628;1800;;77;
210628;1900;;64;
210628;2000;;169;
210628;2100;;378;
210628;2200;;255;
210628;2300;;239;
210629;0;;325;
210629;100;;424;
210629;200;;259;
210629;300;;107;
210629;400;;94;
210629;500;;62;
210629;600;;55;
210629;700;;109;
210629;800;;248;
210629;900;;144;
210629;1000;;90;
210629;1100;;113;
210629;1200;;80;
210629;1300;;70;
210629;1400;;137;
210629;1500;;176;
210629;1600;;145;
210629;1700;;72;
210629;1800;;60;
210629;1900;;52;
210629;2000;;47;
210629;2100;;168;
210629;2200;;152;
210629;2300;;104;
210630;0;;156;
210630;100;;151;
210630;200;;110;
210630;300;;123;
210630;400;;122;
210630;500;;80;
210630;600;;92;
210630;700;;98;
210630;800;;118;
210630;900;;279;
210630;1000;;113;
210630;1100;;141;
210630;1200;;96;
210630;1300;;45;
210630;1400;;84;
210630;1500;;93;
210630;1600;;127;
210630;1700;;144;
210630;1800;;137;
210630;1900;;125;
210630;2000;;325;
210630;2100;;306;
210630;2200;;256;
210630;2300;;178;
210701;0;;147;
210701;100;;201;
210701;200;;196;
210701;300;;230;
210701;400;;204;
210701;500;;206;
210701;600;;175;
210701;700;;120;
210701;800;;140;
210701;900;;214;
210701;1000;;88;
210701;1100;;74;
210701;1200;;79;
210701;1300;;90;
210701;1400;;63;
210701;1500;;52;
210701;1600;;34;
210701;1700;;36;
210701;1800;;38;
210701;1900;;62;
210701;2000;;126;
210701;2100;;174;
210701;2200;;188;
210701;2300;;253;
210702;0;;351;
210702;100;;175;
210702;200;;106;
210702;300;;25;
210702;400;;29;
210702;500;;22;
210702;600;;26;
210702;700;;20;
210702;800;;20;
210702;900;;21;
210702;1000;;19;
210702;1100;;17;
210702;1200;;15;
210702;1300;;20;
210702;1400;;18;
210702;1500;;12;
210702;1600;;18;
210702;1700;;21;
210702;1800;;44;
210702;1900;;33;
210702;2000;;25;
210702;2100;;24;
210702;2200;;22;
210702;2300;;21;
210703;0;;23;
210703;100;;15;
210703;200;;20;
210703;300;;21;
210703;400;;15;
210703;500;;14;
210703;600;;16;
210703;700;;19;
210703;800;;10;
210703;900;;16;
210703;1000;;41;
210703;1100;;44;
210703;1200;;38;
210703;1300;;17;
210703;1400;;16;
210703;1500;;16;
210703;1600;;31;
210703;1700;;59;
210703;1800;;79;
210703;1900;;185;
210703;2000;;181;
210703;2100;;131;
210703;2200;;305;
210703;2300;;197;
210704;0;;156;
210704;100;;286;
210704;200;;317;
210704;300;;165;
210704;400;;166;
210704;500;;125;
210704;600;;122;
210704;700;;87;
210704;800;;63;
210704;900;;85;
210704;1000;;68;
210704;1100;;50;
210704;1200;;34;
210704;1300;;32;
210704;1400;;18;
210704;1500;;20;
210704;1600;;34;
210704;1700;;39;
210704;1800;;39;
210704;1900;;37;
210704;2000;;203;
210704;2100;;181;
210704;2200;;141;
210704;2300;;140;
210705;0;;236;
210705;100;;221;
210705;200;;102;
210705;300;;30;
210705;400;;27;
210705;500;;28;
210705;600;;27;
210705;700;;23;
210705;800;;45;
210705;900;;42;
210705;1000;;74;
210705;1100;;87;
210705;1200;;86;
210705;1300;;68;
210705;1400;;76;
210705;1500;;86;
210705;1600;;93;
210705;1700;;99;
210705;1800;;62;
210705;1900;;85;
210705;2000;;139;
210705;2100;;61;
210705;2200;;147;
210705;2300;;174;
210706;0;;143;
210706;100;;112;
210706;200;;114;
210706;300;;109;
210706;400;;51;
210706;500;;25;
210706;600;;30;
210706;700;;35;
210706;800;;37;
210706;900;;59;
210706;1000;;50;
210706;1100;;55;
210706;1200;;39;
210706;1300;;25;
210706;1400;;28;
210706;1500;;29;
210706;1600;;22;
210706;1700;;84;
210706;1800;;70;
210706;1900;;68;
210706;2000;;113;
210706;2100;;89;
210706;2200;;110;
210706;2300;;67;
210707;0;;74;
210707;100;;63;
210707;200;;59;
210707;300;;61;
210707;400;;65;
210707;500;;77;
210707;600;;82;
210707;700;;52;
210707;800;;43;
210707;900;;96;
210707;1000;;117;
210707;1100;;72;
210707;1200;;59;
210707;1300;;56;
210707;1400;;;
210707;1500;;;
210707;1600;;18;
210707;1700;;29;
210707;1800;;33;
210707;1900;;43;
210707;2000;;49;
210707;2100;;37;
210707;2200;;52;
210707;2300;;260;
210708;0;;265;
210708;100;;153;
210708;200;;79;
210708;300;;102;
210708;400;;55;
210708;500;;39;
210708;600;;27;
210708;700;;34;
210708;800;;80;
210708;900;;101;
210708;1000;;95;
210708;1100;;46;
210708;1200;;43;
210708;1300;;32;
210708;1400;;22;
210708;1500;;38;
210708;1600;;20;
210708;1700;;22;
210708;1800;;36;
210708;1900;;60;
210708;2000;;72;
210708;2100;;132;
210708;2200;;217;
210708;2300;;72;
210709;0;;158;
210709;100;;104;
210709;200;;138;
210709;300;;50;
210709;400;;68;
210709;500;;23;
210709;600;;23;
210709;700;;24;
210709;800;;30;
210709;900;;45;
210709;1000;;60;
210709;1100;;53;
210709;1200;;26;
210709;1300;;24;
210709;1400;;40;
210709;1500;;50;
210709;1600;;33;
210709;1700;;;
210709;1800;;72;
210709;1900;;107;
210709;2000;;48;
210709;2100;;28;
210709;2200;;18;
210709;2300;;18;
210710;0;;17;
210710;100;;14;
210710;200;;9;
210710;300;;8;
210710;400;;6;
210710;500;;8;
210710;600;;11;
210710;700;;10;
210710;800;;9;
210710;900;;7;
210710;1000;;16;
210710;1100;;20;
